#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
1403638576227829504.0000000000,10.7772072359,-3.2874208736,0.8317358395,0.2444701753,0.3972402777,-0.7353054190,0.491691403228
1403638576277829376.0000000000,10.8196923818,-3.3484877041,0.8469474994,0.2430962342,0.3979666183,-0.7340080248,0.493719567377
1403638576327829504.0000000000,10.8572008434,-3.4136029394,0.8585166246,0.2411886828,0.3992172493,-0.7326603017,0.495643510513
1403638576377829376.0000000000,10.8995777622,-3.4747612149,0.8709989357,0.2391427816,0.4003575140,-0.7316739575,0.497169800934
1403638576427829504.0000000000,10.9427358566,-3.5353290243,0.8819918379,0.2366472976,0.4018631764,-0.7313952227,0.497559114235
1403638576477829376.0000000000,10.9873086843,-3.5956870974,0.8917556155,0.2338325228,0.4036687403,-0.7301603858,0.499239131503
1403638576527829504.0000000000,11.0333149186,-3.6557070927,0.9001084175,0.2290441609,0.4066768270,-0.7292381820,0.500364271944
1403638576577829376.0000000000,11.0815112429,-3.7149958660,0.9077566470,0.2258017865,0.4085256417,-0.7287852821,0.500991383008
1403638576627829504.0000000000,11.1313397145,-3.7732776469,0.9145278205,0.2232797728,0.4100715369,-0.7280226331,0.501966655605
1403638576677829376.0000000000,11.1831292709,-3.8302117761,0.9205167415,0.2223844714,0.4106698577,-0.7272081540,0.503054386298
1403638576727829504.0000000000,11.2370895586,-3.8858356374,0.9258917904,0.2233035031,0.4102587041,-0.7254530327,0.50551086882
1403638576777829376.0000000000,11.2927936060,-3.9404633198,0.9301831480,0.2243332104,0.4096946923,-0.7229310515,0.50911252646
1403638576827829504.0000000000,11.3499268478,-3.9935545221,0.9335470063,0.2273555477,0.4076336330,-0.7207844829,0.512458784155
1403638576877829376.0000000000,11.4079520226,-4.0450211090,0.9354716732,0.2304177540,0.4055664395,-0.7195638586,0.5144427812
1403638576927829504.0000000000,11.4672639042,-4.0949220897,0.9364874541,0.2349948010,0.4022404836,-0.7190255632,0.515734695713
1403638576977829376.0000000000,11.5273457594,-4.1431388056,0.9365804340,0.2398461610,0.3989069198,-0.7190599878,0.516042461837
1403638577027829504.0000000000,11.5876372314,-4.1899594663,0.9360096296,0.2431122694,0.3966913404,-0.7201546085,0.514693836012
1403638577077829376.0000000000,11.6481054972,-4.2357278476,0.9367005318,0.2462997652,0.3941506384,-0.7209674449,0.51399187086
1403638577127829504.0000000000,11.7089072352,-4.2805982645,0.9393100585,0.2489434223,0.3922561963,-0.7213581467,0.513619190784
1403638577177829376.0000000000,11.7913500860,-4.3337550154,0.9404070294,0.2510972418,0.3907245651,-0.7219670724,0.512882087607
1403638577227829504.0000000000,11.8550076201,-4.3778839125,0.9452256420,0.2517936032,0.3900263329,-0.7224551730,0.512384586045
1403638577277829376.0000000000,11.9191418827,-4.4216910022,0.9511638702,0.2502060964,0.3913053201,-0.7219272014,0.512930961854
1403638577327829504.0000000000,11.9835402252,-4.4648927577,0.9592407217,0.2471777369,0.3932404760,-0.7206758048,0.514676091178
1403638577377829376.0000000000,12.0477059517,-4.5072512301,0.9689385373,0.2421231579,0.3969660887,-0.7187667860,0.516883553744
1403638577427829504.0000000000,12.1119135748,-4.5480292123,0.9804475688,0.2389827395,0.3993342620,-0.7177352647,0.5179531709
1403638577477829376.0000000000,12.1771016346,-4.5875875689,0.9929581011,0.2371498324,0.4004102784,-0.7165497685,0.519603690573
1403638577527829504.0000000000,12.2430492241,-4.6252993160,1.0048700770,0.2382204494,0.4001210888,-0.7174687603,0.51806631787
1403638577577829376.0000000000,12.3092232531,-4.6616027476,1.0154949223,0.2386735760,0.3997874909,-0.7182363991,0.517050636941
1403638577627829504.0000000000,12.3755743770,-4.6965021684,1.0246807353,0.2406517823,0.3986008067,-0.7189917946,0.515998949429
1403638577677829376.0000000000,12.4417866164,-4.7301940281,1.0322138886,0.2417524764,0.3980886210,-0.7198838720,0.51463423991
1403638577727829504.0000000000,12.5079833039,-4.7629297040,1.0378120119,0.2421482785,0.3979016024,-0.7202900506,0.514024093728
1403638577777829376.0000000000,12.5750040939,-4.7948326062,1.0414668291,0.2439041920,0.3971401412,-0.7211874776,0.512522268351
1403638577827829504.0000000000,12.6412690542,-4.8255122405,1.0432391021,0.2440462300,0.3972589832,-0.7213033556,0.512199382188
1403638577877829376.0000000000,12.7084951669,-4.8556091821,1.0437630673,0.2443448692,0.3974296508,-0.7210070789,0.512341731403
1403638577927829504.0000000000,12.7762040092,-4.8847491192,1.0434333745,0.2446456185,0.3977578154,-0.7207131901,0.512357042729
1403638577977829376.0000000000,12.8443319099,-4.9129318768,1.0439156852,0.2442699706,0.3984879262,-0.7198950367,0.513118592796
1403638578027829504.0000000000,12.9133529353,-4.9400333688,1.0453498258,0.2448905973,0.3984875717,-0.7194732708,0.513414514039
1403638578077829376.0000000000,12.9831320305,-4.9660524363,1.0492587805,0.2466904715,0.3977963321,-0.7195995856,0.512911616053
1403638578127829504.0000000000,13.0534309798,-4.9911389972,1.0549037303,0.2490899729,0.3968190300,-0.7197007672,0.512366712843
1403638578177829376.0000000000,13.1244373642,-5.0154864242,1.0625323805,0.2534788830,0.3942141278,-0.7208705118,0.510577499015
1403638578227829504.0000000000,13.1960335374,-5.0394887202,1.0719558243,0.2596010403,0.3902459561,-0.7226807769,0.507984141834
1403638578277829376.0000000000,13.2677066042,-5.0637846191,1.0822658512,0.2635262250,0.3877954093,-0.7244116019,0.505367668351
1403638578327829504.0000000000,13.3387260894,-5.0878336205,1.0923866210,0.2664902444,0.3856819265,-0.7252276253,0.504259152361
1403638578377829376.0000000000,13.4090197034,-5.1122393385,1.1008226496,0.2671503988,0.3850629339,-0.7251317562,0.504520700776
1403638578427829504.0000000000,13.4783933555,-5.1367233317,1.1075428556,0.2669521630,0.3849577837,-0.7254642477,0.504227798519
1403638578477829376.0000000000,13.5468715515,-5.1612543278,1.1127534719,0.2670680709,0.3845873785,-0.7253716009,0.504582237562
1403638578527829504.0000000000,13.6144291481,-5.1856611743,1.1164925825,0.2670858903,0.3842589589,-0.7257842665,0.504229489659
1403638578577829376.0000000000,13.6813757307,-5.2101361186,1.1194749297,0.2670514928,0.3838541929,-0.7258231596,0.504499950192
1403638578627829504.0000000000,13.7478003860,-5.2348745242,1.1214890394,0.2670702142,0.3834905055,-0.7253544646,0.505439841735
1403638578677829376.0000000000,13.8135883806,-5.2599171992,1.1222965150,0.2657766884,0.3841379490,-0.7246829066,0.506592018242
1403638578727829504.0000000000,13.8786612847,-5.2852595038,1.1218880125,0.2632207349,0.3857860497,-0.7237211251,0.508046948255
1403638578777829376.0000000000,13.9432252047,-5.3104723346,1.1204334510,0.2601969761,0.3877535632,-0.7223694921,0.510026494206
1403638578827829504.0000000000,14.0075354414,-5.3351783957,1.1176741012,0.2564101413,0.3905255847,-0.7216185958,0.510891582679
1403638578877829376.0000000000,14.0722959588,-5.3597825094,1.1145897249,0.2546639332,0.3916542548,-0.7199132544,0.513301209846
1403638578927829504.0000000000,14.1368519379,-5.3836344947,1.1107270572,0.2530982126,0.3926895183,-0.7194127040,0.513985990356
1403638578977829376.0000000000,14.2010253950,-5.4066999715,1.1078494769,0.2523598765,0.3937312659,-0.7184155208,0.514945941224
1403638579027829504.0000000000,14.2657797085,-5.4291998581,1.1071365328,0.2517912939,0.3944853343,-0.7178730916,0.515403424207
1403638579077829376.0000000000,14.3295184661,-5.4505169965,1.1088488478,0.2520556814,0.3947460287,-0.7177130009,0.51529753996
1403638579127829504.0000000000,14.3938709992,-5.4713749843,1.1135617103,0.2520562305,0.3951415137,-0.7170814135,0.515873130914
1403638579177829376.0000000000,14.4574713132,-5.4909496333,1.1198411582,0.2522949987,0.3951453798,-0.7169697639,0.515908635486
1403638579227829504.0000000000,14.5200430422,-5.5090703150,1.1272340178,0.2526154528,0.3951874698,-0.7168469384,0.515890263136
1403638579277829376.0000000000,14.5825769817,-5.5260982495,1.1361425717,0.2549783630,0.3938874736,-0.7176618953,0.514587307107
1403638579327829504.0000000000,14.6445440550,-5.5424521165,1.1461578251,0.2565791915,0.3931287703,-0.7178913454,0.514051461013
1403638579377829376.0000000000,14.7069903107,-5.5582517904,1.1561307736,0.2617155713,0.3896516144,-0.7201049165,0.511004391811
1403638579427829504.0000000000,14.7690022992,-5.5740132195,1.1647991143,0.2656309043,0.3869842058,-0.7211913096,0.509476733639
1403638579477829376.0000000000,14.8304449650,-5.5896044930,1.1718897377,0.2695069765,0.3843398888,-0.7223051128,0.507862347126
1403638579527829504.0000000000,14.8915316623,-5.6050752348,1.1780610468,0.2728033414,0.3832143107,-0.7222790279,0.506989284814
1403638579577829376.0000000000,14.9520026026,-5.6207092334,1.1831525455,0.2770988325,0.3829995556,-0.7190052601,0.50946934493
1403638579627829504.0000000000,15.0120065572,-5.6363430848,1.1875832549,0.2822801543,0.3839454130,-0.7140400462,0.512884632969
1403638579677829376.0000000000,15.0705872546,-5.6513821596,1.1902881738,0.2868013451,0.3879374542,-0.7080892518,0.515615294206
1403638579727829504.0000000000,15.1280185266,-5.6657805889,1.1916860857,0.2901781691,0.3952064787,-0.7012948751,0.517488132726
1403638579777829376.0000000000,15.1840186752,-5.6790160308,1.1916718330,0.2945025519,0.4046203536,-0.6943840607,0.517089346781
1403638579827829504.0000000000,15.2382479967,-5.6911498181,1.1896519890,0.2972575154,0.4169396338,-0.6885168848,0.513559938705
1403638579877829376.0000000000,15.2917428751,-5.7021371876,1.1866302971,0.3007042214,0.4311216720,-0.6821149361,0.508360392871
1403638579927829504.0000000000,15.3442209445,-5.7117771960,1.1825709038,0.3069295450,0.4449020333,-0.6749768081,0.502257646709
1403638579977829376.0000000000,15.3959825321,-5.7203907974,1.1776131241,0.3149320571,0.4590823775,-0.6664161529,0.495934150116
1403638580027829504.0000000000,15.4469634237,-5.7279935116,1.1724157217,0.3259734212,0.4722779202,-0.6541326782,0.492752812263
1403638580077829376.0000000000,15.4964766506,-5.7343829824,1.1671410187,0.3386445727,0.4852154347,-0.6400296723,0.49015084805
1403638580127829504.0000000000,15.5434718778,-5.7388902875,1.1614097519,0.3529366210,0.4978879223,-0.6255785993,0.485998739295
1403638580177829376.0000000000,15.5885450306,-5.7420648091,1.1543126882,0.3657892430,0.5120380065,-0.6113530040,0.479857076664
1403638580227829504.0000000000,15.6313757391,-5.7438476532,1.1461292971,0.3785764016,0.5262776665,-0.5978124235,0.471520977505
1403638580277829376.0000000000,15.6716554941,-5.7447320232,1.1364100502,0.3897388442,0.5407190259,-0.5855780302,0.461329533951
1403638580327829504.0000000000,15.7098995070,-5.7448645617,1.1254146621,0.3996189269,0.5544364006,-0.5754096012,0.449231323333
1403638580377829376.0000000000,15.7462237136,-5.7448787628,1.1135954867,0.4091152078,0.5656686722,-0.5673818606,0.43671675524
1403638580427829504.0000000000,15.7808740324,-5.7451997692,1.1007164758,0.4170405525,0.5750075008,-0.5618141123,0.424038270578
1403638580477829376.0000000000,15.8143333328,-5.7460509293,1.0870135100,0.4230858028,0.5827357934,-0.5565467789,0.414334504311
1403638580527829504.0000000000,15.8469505550,-5.7473201048,1.0729467531,0.4290249532,0.5884866219,-0.5518899980,0.406249326886
1403638580577829376.0000000000,15.8783375137,-5.7488738693,1.0578266759,0.4331687242,0.5945716275,-0.5469639970,0.399599577227
1403638580627829504.0000000000,15.9082034311,-5.7506706985,1.0424406093,0.4364665310,0.6014127106,-0.5423282596,0.392020124124
1403638580677829376.0000000000,15.9369454129,-5.7529933999,1.0274287283,0.4378887269,0.6095104173,-0.5371168427,0.385040272451
1403638580727829504.0000000000,15.9651593283,-5.7556357958,1.0140759877,0.4388420711,0.6175441968,-0.5318639988,0.378388013053
1403638580777829376.0000000000,15.9925046499,-5.7591830716,1.0029464464,0.4385332264,0.6245864181,-0.5268459549,0.374184119777
1403638580827829504.0000000000,16.0194170001,-5.7631039707,0.9937583816,0.4385760962,0.6299774606,-0.5228727325,0.370652819481
1403638580877829376.0000000000,16.0454904300,-5.7674789185,0.9865577416,0.4373509537,0.6351272391,-0.5191575288,0.36852814516
1403638580927829504.0000000000,16.0721936922,-5.7715892558,0.9826813356,0.4390531369,0.6370385432,-0.5168466898,0.366447454302
1403638580977829376.0000000000,16.0991569788,-5.7757060499,0.9812960730,0.4408371191,0.6379012023,-0.5163556988,0.363485189318
1403638581027829504.0000000000,16.1257267901,-5.7803082352,0.9815884154,0.4411584324,0.6389451562,-0.5153890054,0.362632731484
1403638581077829376.0000000000,16.1533623191,-5.7847500979,0.9845943707,0.4411439253,0.6396066999,-0.5149095558,0.362164956878
1403638581127829504.0000000000,16.1812717016,-5.7893576355,0.9894545438,0.4406938338,0.6400635877,-0.5138129524,0.363460862281
1403638581177829376.0000000000,16.2093669858,-5.7937524223,0.9957995754,0.4402468547,0.6401207814,-0.5133882101,0.364500532198
1403638581227829504.0000000000,16.2364315004,-5.7981941139,1.0019549763,0.4389959702,0.6404411767,-0.5132761989,0.365602490406
1403638581277829376.0000000000,16.2628906405,-5.8027461909,1.0075091942,0.4376081106,0.6403089101,-0.5130897125,0.367753433974
1403638581327829504.0000000000,16.2893576068,-5.8068540924,1.0129070074,0.4367274800,0.6398387032,-0.5136722171,0.368804006995
1403638581377829376.0000000000,16.3216292599,-5.8113966237,1.0236244930,0.4366818417,0.6387661360,-0.5136009841,0.370811032443
1403638581427829504.0000000000,16.3493482379,-5.8151261748,1.0317546564,0.4365935254,0.6377142456,-0.5139005768,0.372307442521
1403638581477829376.0000000000,16.3768372082,-5.8184651314,1.0415765953,0.4369861430,0.6361297390,-0.5144102762,0.373850416368
1403638581527829504.0000000000,16.4040979388,-5.8215397276,1.0533076447,0.4356609659,0.6356353288,-0.5155550012,0.374660235864
1403638581577829376.0000000000,16.4312571340,-5.8241554824,1.0663167222,0.4348418394,0.6349481694,-0.5160066831,0.37615222955
1403638581627829504.0000000000,16.4586640555,-5.8261193729,1.0792938065,0.4357123803,0.6330041128,-0.5156833962,0.378855051162
1403638581677829376.0000000000,16.4855806906,-5.8276650837,1.0909686375,0.4368443183,0.6310478031,-0.5144990958,0.382408671683
1403638581727829504.0000000000,16.5117849948,-5.8286416923,1.1014221382,0.4387661753,0.6286551383,-0.5138341731,0.385034288034
1403638581777829376.0000000000,16.5368103923,-5.8292350647,1.1097243481,0.4394543434,0.6271581310,-0.5146651170,0.38558057013
1403638581827829504.0000000000,16.5608430173,-5.8295703506,1.1160311606,0.4392418625,0.6265736486,-0.5144821359,0.387014445383
1403638581877829376.0000000000,16.5841790503,-5.8292996909,1.1213086873,0.4414568183,0.6242959632,-0.5135047822,0.389465360023
1403638581927829504.0000000000,16.6066569730,-5.8285647769,1.1256821108,0.4458935178,0.6204373949,-0.5115286016,0.393160144852
1403638581977829376.0000000000,16.6274371517,-5.8276046010,1.1284589204,0.4490908672,0.6177212164,-0.5093041138,0.396670154472
1403638582027829504.0000000000,16.6459845861,-5.8265122300,1.1300201831,0.4490532300,0.6174168065,-0.5095461785,0.396875768453
1403638582077829376.0000000000,16.6628154225,-5.8251320783,1.1321140483,0.4470191147,0.6187776111,-0.5115276392,0.394496709109
1403638582127829504.0000000000,16.6780073997,-5.8237233198,1.1350599369,0.4416019944,0.6225035876,-0.5139042291,0.39163682833
1403638582177829376.0000000000,16.6920239103,-5.8215442455,1.1411685970,0.4390219145,0.6245589234,-0.5171239862,0.386999602979
1403638582227829504.0000000000,16.7057117821,-5.8194020301,1.1485976375,0.4347704769,0.6272923708,-0.5182897935,0.385816800926
1403638582277829376.0000000000,16.7188498109,-5.8165307158,1.1591637807,0.4348059674,0.6273501408,-0.5181788969,0.385831831795
1403638582327829504.0000000000,16.7312621297,-5.8135097893,1.1721389459,0.4360042118,0.6264891646,-0.5160902942,0.388667547177
1403638582377829376.0000000000,16.7432927265,-5.8098215620,1.1864774405,0.4382710854,0.6250452915,-0.5149398528,0.389966392523
1403638582427829504.0000000000,16.7545746311,-5.8059244263,1.2018009696,0.4387022736,0.6246660935,-0.5137845466,0.391609533171
1403638582477829376.0000000000,16.7642252433,-5.8016641885,1.2191462238,0.4390069594,0.6244666855,-0.5130454700,0.392553937627
1403638582527829504.0000000000,16.7730160224,-5.7968557323,1.2391882122,0.4398438565,0.6239459442,-0.5124578166,0.393212190627
1403638582577829376.0000000000,16.7808741392,-5.7916426504,1.2615678951,0.4395014305,0.6242634421,-0.5118435474,0.393890632554
1403638582627829504.0000000000,16.7871322149,-5.7859485826,1.2846514799,0.4398073956,0.6239750183,-0.5119317226,0.393891536658
1403638582677829376.0000000000,16.7923569861,-5.7798649573,1.3099815432,0.4381555852,0.6251540784,-0.5124603539,0.393174830237
1403638582727829504.0000000000,16.7964162971,-5.7730691381,1.3359350958,0.4367368640,0.6260323930,-0.5137254381,0.391702092007
1403638582777829376.0000000000,16.8000979840,-5.7657597842,1.3644068517,0.4366226929,0.6259752040,-0.5146713253,0.390677737884
1403638582827829504.0000000000,16.8028815668,-5.7581614362,1.3927946442,0.4349910168,0.6269078286,-0.5150945963,0.390444550041
1403638582877829376.0000000000,16.8049171000,-5.7499123555,1.4207314907,0.4343700702,0.6269967966,-0.5156512273,0.390258210524
1403638582927829504.0000000000,16.8061887153,-5.7411808873,1.4468076668,0.4330866809,0.6276690128,-0.5166088962,0.389336339886
1403638582977829376.0000000000,16.8067295107,-5.7319728822,1.4709943900,0.4315989028,0.6284885036,-0.5179264648,0.387913347323
1403638583027829504.0000000000,16.8067634552,-5.7225940166,1.4932756284,0.4294890797,0.6296434750,-0.5190681088,0.386854653791
1403638583077829376.0000000000,16.8063813123,-5.7128067823,1.5138487833,0.4282034410,0.6302281323,-0.5203874883,0.385553078597
1403638583127829504.0000000000,16.8056698363,-5.7025915494,1.5324235063,0.4266511369,0.6311330895,-0.5208919973,0.385112136716
1403638583177829376.0000000000,16.8049246767,-5.6917652471,1.5493572291,0.4257859620,0.6314524827,-0.5216272081,0.384550558878
1403638583227829504.0000000000,16.8042690718,-5.6802527048,1.5647621804,0.4253341971,0.6315487149,-0.5226073091,0.383560480084
1403638583277829376.0000000000,16.8038038782,-5.6682348608,1.5789828179,0.4253041940,0.6315432746,-0.5230434254,0.383007845887
1403638583327829504.0000000000,16.8034681673,-5.6559124320,1.5917601743,0.4252422985,0.6314863231,-0.5224286507,0.384008224228
1403638583377829376.0000000000,16.8029319129,-5.6429135994,1.6030393592,0.4256132160,0.6313928759,-0.5225300327,0.383612814708
1403638583427829504.0000000000,16.8026482725,-5.6296070691,1.6135900995,0.4249426555,0.6316927479,-0.5227685266,0.383537585407
1403638583477829376.0000000000,16.8026959598,-5.6156321404,1.6245094941,0.4245488949,0.6319963250,-0.5228534837,0.383357686276
1403638583527829504.0000000000,16.8030682297,-5.6010190863,1.6372555556,0.4243583063,0.6321994310,-0.5230478989,0.382968409655
1403638583577829376.0000000000,16.8035087862,-5.5859309409,1.6523264790,0.4245469844,0.6319972203,-0.5227519706,0.383496738957
1403638583627829504.0000000000,16.8037006720,-5.5704262718,1.6689138772,0.4241915730,0.6322997838,-0.5224776565,0.383765020862
1403638583677829376.0000000000,16.8032949172,-5.5544667771,1.6868826868,0.4235159737,0.6326960906,-0.5217081023,0.384903277411
1403638583727829504.0000000000,16.8026485071,-5.5377404366,1.7052237512,0.4237974956,0.6324754043,-0.5217156556,0.384945866843
1403638583777829376.0000000000,16.8033200176,-5.5204101407,1.7222375202,0.4241353348,0.6323861920,-0.5216135156,0.384858756306
1403638583827829504.0000000000,16.8034272627,-5.5027460949,1.7376687531,0.4238992338,0.6325061880,-0.5211254678,0.385582168312
1403638583877829376.0000000000,16.8041369637,-5.4842312304,1.7519193596,0.4249695130,0.6318021319,-0.5208639087,0.385911606172
1403638583927829504.0000000000,16.8045210892,-5.4651176723,1.7642310255,0.4252332496,0.6317282032,-0.5208051903,0.385821350408
1403638583977829376.0000000000,16.8048761253,-5.4455632627,1.7748629595,0.4248323891,0.6319129749,-0.5205623596,0.386287798171
1403638584027829504.0000000000,16.8051025470,-5.4254209997,1.7845089479,0.4257516726,0.6313496500,-0.5198202422,0.387195103988
1403638584077829376.0000000000,16.8054327586,-5.4048093247,1.7936993160,0.4283477760,0.6294390416,-0.5172854830,0.390820169325
1403638584127829504.0000000000,16.8056323096,-5.3833547986,1.8023719384,0.4332004349,0.6260121128,-0.5142073857,0.395015167178
1403638584177829376.0000000000,16.8053302962,-5.3614874023,1.8100631478,0.4385553941,0.6222307555,-0.5109401068,0.399297208336
1403638584227829504.0000000000,16.8044286314,-5.3391640799,1.8165513222,0.4440235818,0.6182524408,-0.5072571637,0.40410041847
1403638584277829376.0000000000,16.8018790139,-5.3163839334,1.8211760215,0.4493210998,0.6145236462,-0.5056442371,0.405949680384
1403638584327829504.0000000000,16.7975430413,-5.2937185567,1.8232124151,0.4507844906,0.6132171661,-0.5039211099,0.408437957558
1403638584377829376.0000000000,16.7910160416,-5.2706999021,1.8236756118,0.4520976202,0.6123440312,-0.5035136503,0.408798890966
1403638584427829504.0000000000,16.7822984762,-5.2476376456,1.8225270292,0.4520731742,0.6123364960,-0.5035174782,0.40883249629
1403638584477829376.0000000000,16.7714699250,-5.2243918510,1.8206131104,0.4519222529,0.6125017264,-0.5028507518,0.409571768804
1403638584527829504.0000000000,16.7584169357,-5.2006743231,1.8191912010,0.4529639607,0.6117526021,-0.5035934076,0.408627071956
1403638584577829376.0000000000,16.7431754663,-5.1770844524,1.8186826219,0.4518978235,0.6126420042,-0.5030042492,0.409200265367
1403638584627829504.0000000000,16.7258170191,-5.1530833371,1.8206137628,0.4518225709,0.6129398481,-0.5038498754,0.407794568392
1403638584677829376.0000000000,16.7064714246,-5.1287609335,1.8247866848,0.4507582722,0.6138611334,-0.5048927262,0.40629401182
1403638584727829504.0000000000,16.6848348720,-5.1043581089,1.8300876382,0.4483929231,0.6159434225,-0.5062603668,0.404051887458
1403638584777829376.0000000000,16.6610373748,-5.0798962588,1.8370222485,0.4438941161,0.6194940581,-0.5093973004,0.399624218517
1403638584827829504.0000000000,16.6362065793,-5.0551431680,1.8454522402,0.4401966790,0.6223281746,-0.5121466465,0.395778144085
1403638584877829376.0000000000,16.6100986392,-5.0300509450,1.8544392881,0.4365590687,0.6250922696,-0.5163909063,0.389892633741
1403638584927829504.0000000000,16.5841282670,-5.0049633969,1.8633793753,0.4342250236,0.6265331586,-0.5181939149,0.387788468857
1403638584977829376.0000000000,16.5578464649,-4.9797283057,1.8712147915,0.4323363984,0.6277793073,-0.5194661795,0.386177767813
1403638585027829504.0000000000,16.5316550045,-4.9541685639,1.8777118342,0.4312414352,0.6286014722,-0.5204452589,0.384743740907
1403638585077829376.0000000000,16.5057492181,-4.9286459161,1.8828201748,0.4306046048,0.6287368766,-0.5205241850,0.385128792946
1403638585127829504.0000000000,16.4794710601,-4.9027492954,1.8865677502,0.4313290764,0.6283264774,-0.5216789019,0.383421685599
1403638585177829376.0000000000,16.4531868716,-4.8769929948,1.8887215626,0.4317580732,0.6280045187,-0.5220010895,0.383027614091
1403638585227829504.0000000000,16.4270485426,-4.8512073281,1.8899336650,0.4326885670,0.6272019847,-0.5215122144,0.383957399425
1403638585277829376.0000000000,16.4009475064,-4.8251725861,1.8900484182,0.4337514244,0.6265134021,-0.5206673757,0.385027457068
1403638585327829504.0000000000,16.3742057359,-4.7991633614,1.8888612396,0.4353558316,0.6253649006,-0.5197462871,0.386326077442
1403638585377829376.0000000000,16.3472531578,-4.7730555590,1.8862307042,0.4363576656,0.6247978732,-0.5193116959,0.386697514651
1403638585427829504.0000000000,16.3191889383,-4.7471717876,1.8822711418,0.4362638378,0.6248791829,-0.5194221828,0.386523565373
1403638585477829376.0000000000,16.2911283484,-4.7212019788,1.8792051910,0.4359385222,0.6249752430,-0.5196251200,0.386462527576
1403638585527829504.0000000000,16.2628914094,-4.6948698924,1.8771457693,0.4348238114,0.6258388908,-0.5197181713,0.386195492149
1403638585577829376.0000000000,16.2350144023,-4.6681482975,1.8775082690,0.4340375981,0.6266453952,-0.5204411809,0.384795906161
1403638585627829504.0000000000,16.2065678427,-4.6417514191,1.8794036319,0.4326105618,0.6277225973,-0.5206179712,0.384407818277
1403638585677829376.0000000000,16.1779732169,-4.6154052190,1.8829157579,0.4306744518,0.6290893107,-0.5213711101,0.383325346568
1403638585727829504.0000000000,16.1480581284,-4.5890288806,1.8877287654,0.4278787589,0.6311536277,-0.5228822036,0.380997463327
1403638585777829376.0000000000,16.1188870095,-4.5621487989,1.8954404289,0.4251465096,0.6330801926,-0.5251593162,0.377713658359
1403638585827829504.0000000000,16.0916253495,-4.5348643441,1.9052963923,0.4225434568,0.6347981475,-0.5265818541,0.375765738064
1403638585877829376.0000000000,16.0648044253,-4.5071677896,1.9165629306,0.4206919110,0.6360532629,-0.5283434347,0.373239571533
1403638585927829504.0000000000,16.0394893102,-4.4791461534,1.9299888204,0.4202357358,0.6360745303,-0.5298972947,0.371510397463
1403638585977829376.0000000000,16.0143781301,-4.4511064078,1.9456759817,0.4210414294,0.6352731041,-0.5302436740,0.371475226721
1403638586027829504.0000000000,15.9906511324,-4.4227997510,1.9620516109,0.4235707155,0.6333878555,-0.5293177198,0.373135933695
1403638586077829376.0000000000,15.9678552699,-4.3946275364,1.9771358820,0.4255509887,0.6315997676,-0.5282280939,0.375450623135
1403638586127829504.0000000000,15.9449604872,-4.3664528137,1.9909760878,0.4270935061,0.6299832565,-0.5277236166,0.377120694251
1403638586177829376.0000000000,15.9222935198,-4.3381569911,2.0028130588,0.4282595001,0.6291364113,-0.5267951881,0.378507604034
1403638586227829504.0000000000,15.9001230677,-4.3100030606,2.0138171116,0.4293377669,0.6281639854,-0.5259388549,0.380088687308
1403638586277829376.0000000000,15.8783470141,-4.2820294605,2.0234805041,0.4305650763,0.6271230735,-0.5248626413,0.381902570806
1403638586327829504.0000000000,15.8569037731,-4.2540890411,2.0320144045,0.4319771628,0.6258107538,-0.5231336419,0.384821808015
1403638586377829376.0000000000,15.8355243713,-4.2262574266,2.0391084038,0.4321437017,0.6255171253,-0.5204049638,0.388791487403
1403638586427829504.0000000000,15.8141465059,-4.1984190589,2.0452270472,0.4319899335,0.6251319035,-0.5176577629,0.393224161306
1403638586477829376.0000000000,15.7922806594,-4.1703007946,2.0501343656,0.4307359407,0.6257122389,-0.5151916754,0.396898325802
1403638586527829504.0000000000,15.7697827006,-4.1415876731,2.0540596036,0.4303200076,0.6256806919,-0.5134088376,0.399699547512
1403638586577829376.0000000000,15.7465017642,-4.1120192517,2.0566219364,0.4305709450,0.6254524940,-0.5138492972,0.399220163288
1403638586627829504.0000000000,15.7228902109,-4.0818088313,2.0577149785,0.4305818529,0.6255320201,-0.5153846115,0.397099058105
1403638586677829376.0000000000,15.6988037587,-4.0513590782,2.0574380303,0.4304790585,0.6255162682,-0.5162566617,0.396101297319
1403638586727829504.0000000000,15.6748649134,-4.0204768893,2.0557607551,0.4319664422,0.6245969674,-0.5178087578,0.393900636631
1403638586777829376.0000000000,15.6505174045,-3.9893588956,2.0522046980,0.4326235211,0.6242338956,-0.5187083625,0.39256918792
1403638586827829504.0000000000,15.6260152122,-3.9579971561,2.0475036741,0.4343503608,0.6231139756,-0.5193883549,0.391541152661
1403638586877829376.0000000000,15.6009564976,-3.9265106843,2.0409948781,0.4351502028,0.6228837298,-0.5192288330,0.391230851466
1403638586927829504.0000000000,15.5753464513,-3.8949800121,2.0331474093,0.4353291753,0.6227086284,-0.5187702670,0.391918209923
1403638586977829376.0000000000,15.5491182941,-3.8632923895,2.0241323669,0.4354178696,0.6227328692,-0.5188973695,0.391612783817
1403638587027829504.0000000000,15.5225509938,-3.8315401223,2.0144779123,0.4359746198,0.6224384416,-0.5189998876,0.391325483336
